"N°Achat","Code Veg Achat","Qtte Achat","Qtte initiale Achat","Date livraison Achat","N°Fournisseur végétal Achat","Réf Fournisseur végétal Achat","Tarif Fournisseur végétal Achat","TVA Fournisseur végétal Achat","Commandé","Livré","Unité Achat","Unité par contenant Achat","N°Contenant Achat"
33098,491,129.50,118.11,2024-04-11,125,,26.27,5.00,1,1,"kg",18.50,18
33099,504,36.00,33.67,2024-04-11,125,,15.60,5.00,1,1,"kg",6.00,18
33100,513,48.00,47.88,2024-04-11,125,,11.28,5.00,1,1,"kg",6.00,18
33101,538,36.00,32.34,2024-04-11,125,,14.22,5.00,1,1,"kg",6.00,18
33102,539,120.00,96.60,2024-04-11,125,,8.55,5.00,1,1,"pièce(s)",30.00,18
33103,568,10.00,6.40,2024-04-11,125,,20.00,5.00,1,1,"kg",5.00,18
33104,578,100.00,97.65,2024-04-11,125,,14.88,5.00,1,1,"kg",10.00,18
33105,584,20.00,18.90,2024-04-11,125,,8.46,5.00,1,1,"kg",10.00,18
33106,614,20.00,19.95,2024-04-11,125,,18.20,5.00,1,1,"kg",10.00,18
33107,696,2.00,1.89,2024-04-11,125,,19.64,5.00,1,1,"kg",2.00,18
33108,711,39.00,33.60,2024-04-11,125,,30.00,5.00,1,1,"kg",13.00,18
33109,768,12.00,7.35,2024-04-11,125,,12.96,5.00,1,1,"kg",6.00,18
33110,774,72.00,69.30,2024-04-11,125,,10.00,5.00,1,1,"kg",8.00,18
33111,801,143.00,139.02,2024-04-11,306,,26.00,5.00,1,1,"kg",13.00,18
33127,482,12.00,6.30,2024-04-16,125,,35.40,5.00,1,1,"kg",12.00,18
33128,485,112.00,102.90,2024-04-16,125,,15.54,5.00,1,1,"pièce(s)",16.00,18
33129,486,18.00,14.70,2024-04-16,125,,12.72,5.00,1,1,"kg",6.00,18
33130,491,111.00,93.86,2024-04-16,125,,26.27,5.00,1,1,"kg",18.50,18
33131,504,30.00,28.87,2024-04-16,125,,15.60,5.00,1,1,"kg",6.00,18
33132,513,30.00,26.46,2024-04-16,125,,11.28,5.00,1,1,"kg",6.00,18
33133,538,36.00,33.18,2024-04-16,125,,14.22,5.00,1,1,"kg",6.00,18
33134,539,90.00,75.60,2024-04-16,125,,8.55,5.00,1,1,"pièce(s)",30.00,18
33135,578,70.00,60.90,2024-04-16,125,,14.88,5.00,1,1,"kg",10.00,18
33136,584,20.00,11.55,2024-04-16,125,,8.46,5.00,1,1,"kg",10.00,18
33137,614,40.00,39.90,2024-04-16,125,,18.20,5.00,1,1,"kg",10.00,18
33138,711,26.00,17.85,2024-04-16,125,,30.00,5.00,1,1,"kg",13.00,18
33139,774,56.00,54.18,2024-04-16,125,,10.00,5.00,1,1,"kg",8.00,18
33140,801,104.00,103.32,2024-04-16,306,,26.00,5.00,1,1,"kg",13.00,18
33141,482,12.00,11.55,2024-04-18,125,,35.40,5.00,1,1,"kg",12.00,18
33142,485,144.00,128.10,2024-04-18,125,,15.54,5.00,1,1,"pièce(s)",16.00,18
33143,486,30.00,29.40,2024-04-18,125,,12.72,5.00,1,1,"kg",6.00,18
33144,491,148.00,135.06,2024-04-18,125,,26.27,5.00,1,1,"kg",18.50,18
33145,504,42.00,38.53,2024-04-18,125,,15.60,5.00,1,1,"kg",6.00,18
33146,513,30.00,29.61,2024-04-18,125,,11.28,5.00,1,1,"kg",6.00,18
33147,538,42.00,40.42,2024-04-18,125,,14.22,5.00,1,1,"kg",6.00,18
33148,539,120.00,96.60,2024-04-18,125,,8.55,5.00,1,1,"pièce(s)",30.00,18
33149,578,120.00,111.30,2024-04-18,125,,14.88,5.00,1,1,"kg",10.00,18
33150,584,20.00,10.50,2024-04-18,125,,8.46,5.00,1,1,"kg",10.00,18
33151,614,50.00,45.57,2024-04-18,125,,18.20,5.00,1,1,"kg",10.00,18
33152,711,39.00,36.75,2024-04-18,125,,30.00,5.00,1,1,"kg",13.00,18
33153,768,6.00,3.15,2024-04-18,125,,12.96,5.00,1,1,"kg",6.00,18
33154,774,64.00,59.69,2024-04-18,125,,10.00,5.00,1,1,"kg",8.00,18
33155,801,143.00,142.27,2024-04-18,306,,26.00,5.00,1,1,"kg",13.00,18
33156,1398,7.00,,2024-02-26,17,"053048NS",22.34,5.00,1,1,"kg",1.00,14
33157,218,50.00,,2024-03-13,17,"058112BS",27.60,5.50,1,1,"g",50.00,14
33158,294,10.00,,2024-03-26,17,"058090BS",17.94,5.50,1,1,"g",10.00,14
33313,485,48.00,37.80,2024-04-23,125,,15.54,5.00,1,1,"pièce(s)",16.00,18
33314,486,18.00,16.80,2024-04-23,125,,12.72,5.00,1,1,"kg",6.00,18
33315,491,111.00,101.43,2024-04-23,125,,26.27,5.00,1,1,"kg",18.50,18
33316,504,18.00,12.60,2024-04-23,125,,15.60,5.00,1,1,"kg",6.00,18
33317,513,42.00,37.80,2024-04-23,125,,11.28,5.00,1,1,"kg",6.00,18
33318,533,8.00,6.51,2024-04-23,125,,18.94,5.00,1,1,"kg",2.00,18
33319,537,18.00,14.80,2024-04-23,125,,28.90,5.00,1,1,"kg",6.00,18
33320,538,18.00,12.60,2024-04-23,125,,14.22,5.00,1,1,"kg",6.00,18
33321,539,120.00,94.50,2024-04-23,125,,8.55,5.00,1,1,"pièce(s)",30.00,18
33322,568,15.00,13.02,2024-04-23,125,,20.00,5.00,1,1,"kg",5.00,18
33323,578,120.00,110.35,2024-04-23,125,,14.88,5.00,1,1,"kg",10.00,18
33324,584,20.00,14.70,2024-04-23,125,,8.46,5.00,1,1,"kg",10.00,18
33325,614,20.00,16.90,2024-04-23,125,,18.20,5.00,1,1,"kg",10.00,18
33326,711,26.00,16.80,2024-04-23,125,,30.00,5.00,1,1,"kg",13.00,18
33327,801,117.00,104.26,2024-04-23,306,,26.00,5.00,1,1,"kg",13.00,18
33328,485,64.00,51.45,2024-04-25,125,,15.54,5.00,1,1,"pièce(s)",16.00,18
33329,486,24.00,19.95,2024-04-25,125,,12.72,5.00,1,1,"kg",6.00,18
33330,491,129.50,117.86,2024-04-25,125,,26.27,5.00,1,1,"kg",18.50,18
33331,504,24.00,19.95,2024-04-25,125,,15.60,5.00,1,1,"kg",6.00,18
33332,513,42.00,37.80,2024-04-25,125,,11.28,5.00,1,1,"kg",6.00,18
33333,533,6.00,5.67,2024-04-25,125,,18.94,5.00,1,1,"kg",2.00,18
33334,537,18.00,12.70,2024-04-25,125,,28.90,5.00,1,1,"kg",6.00,18
33335,538,24.00,18.90,2024-04-25,125,,14.22,5.00,1,1,"kg",6.00,18
33336,539,120.00,96.60,2024-04-25,125,,8.55,5.00,1,1,"pièce(s)",30.00,18
33337,568,15.00,11.34,2024-04-25,125,,20.00,5.00,1,1,"kg",5.00,18
33338,578,140.00,133.74,2024-04-25,125,,14.88,5.00,1,1,"kg",10.00,18
33339,584,20.00,18.90,2024-04-25,125,,8.46,5.00,1,1,"kg",10.00,18
33340,614,30.00,20.05,2024-04-25,125,,18.20,5.00,1,1,"kg",10.00,18
33341,711,26.00,25.20,2024-04-25,125,,30.00,5.00,1,1,"kg",13.00,18
33342,801,117.00,110.94,2024-04-25,306,,26.00,5.00,1,1,"kg",13.00,18
33359,485,48.00,32.55,2024-04-30,125,,15.54,5.00,1,1,"pièce(s)",16.00,18
33360,486,18.00,16.80,2024-04-30,125,,12.72,5.00,1,1,"kg",6.00,18
33361,491,55.50,51.00,2024-04-30,125,,26.27,5.00,1,1,"kg",18.50,18
33362,504,18.00,13.38,2024-04-30,125,,15.60,5.00,1,1,"kg",6.00,18
33363,513,6.00,5.25,2024-04-30,125,,11.28,5.00,1,1,"kg",6.00,18
33364,515,78.00,72.55,2024-04-30,125,,9.42,5.00,1,1,"kg",6.00,18
33365,533,2.00,0.52,2024-04-30,125,,18.94,5.00,1,1,"kg",2.00,18
33366,538,42.00,38.11,2024-04-30,125,,14.22,5.00,1,1,"kg",6.00,18
33367,539,120.00,94.50,2024-04-30,125,,8.55,5.00,1,1,"pièce(s)",30.00,18
33368,584,20.00,14.70,2024-04-30,125,,8.46,5.00,1,1,"kg",10.00,18
33369,614,60.00,59.43,2024-04-30,125,,18.20,5.00,1,1,"kg",10.00,18
33370,697,39.00,35.85,2024-04-30,125,,26.52,5.00,1,1,"kg",13.00,18
33371,774,152.00,145.95,2024-04-30,125,,10.00,5.00,1,1,"kg",8.00,18
33372,801,143.00,130.28,2024-04-30,306,,26.00,5.00,1,1,"kg",13.00,18
33387,485,48.00,47.25,2024-05-02,125,,15.54,5.00,1,1,"pièce(s)",16.00,18
33388,486,24.00,19.95,2024-05-02,125,,12.72,5.00,1,1,"kg",6.00,18
33389,491,74.00,73.44,2024-05-02,125,,26.27,5.00,1,1,"kg",18.50,18
33390,504,24.00,21.52,2024-05-02,125,,15.60,5.00,1,1,"kg",6.00,18
33391,513,12.00,9.45,2024-05-02,125,,11.28,5.00,1,1,"kg",6.00,18
33392,515,78.00,76.38,2024-05-02,125,,9.42,5.00,1,1,"kg",6.00,18
33393,533,2.00,1.05,2024-05-02,125,,18.94,5.00,1,1,"kg",2.00,18
33394,538,48.00,45.67,2024-05-02,125,,14.22,5.00,1,1,"kg",6.00,18
33395,539,120.00,96.60,2024-05-02,125,,8.55,5.00,1,1,"pièce(s)",30.00,18
33396,584,20.00,18.90,2024-05-02,125,,8.46,5.00,1,1,"kg",10.00,18
33397,614,70.00,65.10,2024-05-02,125,,18.20,5.00,1,1,"kg",10.00,18
33398,697,52.00,44.83,2024-05-02,125,,26.52,5.00,1,1,"kg",13.00,18
33399,774,184.00,180.60,2024-05-02,125,,10.00,5.00,1,1,"kg",8.00,18
33400,801,156.00,147.26,2024-05-02,306,,26.00,5.00,1,1,"kg",13.00,18
33475,98,2000.00,,2024-05-17,162,"038014BE",28.72,5.50,1,1,"graines enrobées",1000.00,11
33476,1370,1000.00,,2024-05-17,162,,28.26,5.00,1,1,"graines enrobées",1000.00,14
33477,1077,1000.00,,2024-05-17,162,,28.26,5.00,1,1,"graines enrobées",1000.00,11
33493,485,32.00,27.30,2024-05-14,125,,15.54,5.00,1,1,"pièce(s)",16.00,18
33494,486,18.00,12.60,2024-05-14,125,,12.72,5.00,1,1,"kg",6.00,18
33495,491,129.50,129.43,2024-05-14,125,,26.27,5.00,1,1,"kg",18.50,18
33496,504,18.00,12.60,2024-05-14,125,,15.60,5.00,1,1,"kg",6.00,18
33497,513,6.00,5.25,2024-05-14,125,,11.28,5.00,1,1,"kg",6.00,18
33498,530,100.00,99.75,2024-05-14,125,,2.99,5.00,1,1,"pièce(s)",1.00,18
33499,538,36.00,30.45,2024-05-14,125,,14.22,5.00,1,1,"kg",6.00,18
33500,539,90.00,73.50,2024-05-14,125,,8.55,5.00,1,1,"pièce(s)",30.00,18
33501,584,20.00,14.70,2024-05-14,125,,8.46,5.00,1,1,"kg",10.00,18
33502,614,20.00,16.17,2024-05-14,125,,18.20,5.00,1,1,"kg",10.00,18
33503,774,56.00,49.56,2024-05-14,125,,10.00,5.00,1,1,"kg",8.00,18
33504,785,65.00,60.79,2024-05-14,125,,14.50,5.00,1,1,"kg",5.00,18
33505,801,91.00,90.72,2024-05-14,306,,26.00,5.00,1,1,"kg",13.00,18
33519,476,20.00,16.50,2024-05-16,125,,13.25,5.00,1,1,"kg",5.00,18
33520,485,80.00,68.25,2024-05-16,125,,15.54,5.00,1,1,"pièce(s)",16.00,18
33521,486,24.00,19.95,2024-05-16,125,,12.72,5.00,1,1,"kg",6.00,18
33522,491,148.00,142.18,2024-05-16,125,,26.27,5.00,1,1,"kg",18.50,18
33523,504,30.00,26.25,2024-05-16,125,,15.60,5.00,1,1,"kg",6.00,18
33524,513,12.00,10.50,2024-05-16,125,,11.28,5.00,1,1,"kg",6.00,18
33525,530,88.00,87.15,2024-05-16,125,,2.99,5.00,1,1,"pièce(s)",1.00,18
33526,538,48.00,46.83,2024-05-16,125,,14.22,5.00,1,1,"kg",6.00,18
33527,539,120.00,115.50,2024-05-16,125,,8.55,5.00,1,1,"pièce(s)",30.00,18
33528,584,40.00,34.65,2024-05-16,125,,8.46,5.00,1,1,"kg",10.00,18
33529,588,14.00,12.60,2024-05-16,125,,26.72,5.00,1,1,"kg",14.00,18
33530,614,20.00,16.80,2024-05-16,125,,18.20,5.00,1,1,"kg",10.00,18
33531,774,104.00,103.95,2024-05-16,125,,10.00,5.00,1,1,"kg",8.00,18
33532,785,55.00,53.34,2024-05-16,125,,14.50,5.00,1,1,"kg",5.00,18
33533,801,156.00,147.63,2024-05-16,306,,26.00,5.00,1,1,"kg",13.00,18
33551,485,48.00,45.15,2024-05-21,125,,15.54,5.00,1,1,"pièce(s)",16.00,18
33552,486,18.00,12.60,2024-05-21,125,,12.72,5.00,1,1,"kg",6.00,18
33553,489,6.00,1.26,2024-05-21,125,,17.70,5.00,1,1,"kg",6.00,18
33554,491,111.00,106.48,2024-05-21,125,,26.27,5.00,1,1,"kg",18.50,18
33555,504,24.00,22.05,2024-05-21,125,,15.60,5.00,1,1,"kg",6.00,18
33556,513,12.00,6.30,2024-05-21,125,,11.28,5.00,1,1,"kg",6.00,18
33557,530,72.00,71.40,2024-05-21,125,,2.99,5.00,1,1,"pièce(s)",1.00,18
33558,538,30.00,24.78,2024-05-21,125,,14.22,5.00,1,1,"kg",6.00,18
33559,539,90.00,73.50,2024-05-21,125,,8.55,5.00,1,1,"pièce(s)",30.00,18
33560,568,10.00,8.50,2024-05-21,125,,20.00,5.00,1,1,"kg",5.00,18
33561,584,20.00,15.75,2024-05-21,125,,8.46,5.00,1,1,"kg",10.00,18
33562,614,40.00,31.92,2024-05-21,125,,18.20,5.00,1,1,"kg",10.00,18
33563,774,88.00,85.36,2024-05-21,125,,10.00,5.00,1,1,"kg",8.00,18
33564,801,143.00,133.14,2024-05-21,306,,26.00,5.00,1,1,"kg",13.00,18
33565,856,2.00,0.42,2024-05-21,125,,26.30,5.00,1,1,"kg",2.00,18
33600,476,20.00,16.50,2024-05-23,125,,13.25,5.00,1,1,"kg",5.00,18
33601,485,128.00,119.70,2024-05-21,125,,15.54,5.00,1,1,"pièce(s)",16.00,18
33602,486,30.00,29.40,2024-05-21,125,,12.72,5.00,1,1,"kg",6.00,18
33603,489,6.00,4.09,2024-05-21,125,,17.70,5.00,1,1,"kg",6.00,18
33604,491,240.50,233.78,2024-05-21,125,,26.27,5.00,1,1,"kg",18.50,18
33605,504,48.00,47.25,2024-05-21,125,,15.60,5.00,1,1,"kg",6.00,18
33606,513,18.00,16.80,2024-05-21,125,,11.28,5.00,1,1,"kg",6.00,18
33607,530,141.00,140.70,2024-05-21,125,,2.99,5.00,1,1,"pièce(s)",1.00,18
33608,538,60.00,55.44,2024-05-21,125,,14.22,5.00,1,1,"kg",6.00,18
33609,539,210.00,189.00,2024-05-21,125,,8.55,5.00,1,1,"pièce(s)",30.00,18
33610,568,25.00,20.16,2024-05-21,125,,20.00,5.00,1,1,"kg",5.00,18
33611,584,40.00,38.85,2024-05-21,125,,8.46,5.00,1,1,"kg",10.00,18
33612,588,14.00,7.35,2024-05-23,125,,26.72,5.00,1,1,"kg",14.00,18
33613,614,70.00,65.31,2024-05-21,125,,18.20,5.00,1,1,"kg",10.00,18
33614,774,208.00,201.18,2024-05-21,125,,10.00,5.00,1,1,"kg",8.00,18
33616,856,2.00,1.36,2024-05-21,125,,26.30,5.00,1,1,"kg",2.00,18
33676,476,75.00,71.21,2024-05-30,125,,13.25,5.00,1,1,"kg",5.00,18
33677,485,80.00,77.70,2024-05-30,125,,15.54,5.00,1,1,"pièce(s)",16.00,18
33678,489,36.00,30.97,2024-05-30,125,,17.70,5.00,1,1,"kg",6.00,18
33679,491,166.50,162.20,2024-05-30,125,,26.27,5.00,1,1,"kg",18.50,18
33680,504,42.00,36.16,2024-05-30,125,,15.60,5.00,1,1,"kg",6.00,18
33681,538,42.00,40.00,2024-05-30,125,,14.22,5.00,1,1,"kg",6.00,18
33682,539,150.00,126.00,2024-05-30,125,,8.55,5.00,1,1,"pièce(s)",30.00,18
33683,584,20.00,15.75,2024-05-30,125,,8.46,5.00,1,1,"kg",10.00,18
33684,588,14.00,13.65,2024-05-30,125,,26.72,5.00,1,1,"kg",14.00,18
33685,614,30.00,20.58,2024-05-30,125,,18.20,5.00,1,1,"kg",10.00,18
33686,774,104.00,97.54,2024-05-30,125,,10.00,5.00,1,1,"kg",8.00,18
33687,788,24.00,18.90,2024-05-30,125,,40.44,5.00,1,1,"kg",12.00,18
33688,801,169.00,162.41,2024-05-30,306,,26.00,5.00,1,1,"kg",13.00,18
33689,1324,500.00,,2024-05-30,212,"2113528",77.09,5.50,1,1,"graines",500.00,14
33690,1399,5000.00,,2024-05-07,212,"2,129,880",141.90,5.50,1,1,"graines",5000.00,11
33826,476,80.00,75.29,2024-06-06,125,,13.25,5.00,1,1,"kg",5.00,18
33827,485,80.00,73.50,2024-06-06,125,,15.54,5.00,1,1,"pièce(s)",16.00,18
33828,489,18.00,14.70,2024-06-06,125,,17.70,5.00,1,1,"kg",6.00,18
33829,491,148.00,134.43,2024-06-06,125,,26.27,5.00,1,1,"kg",18.50,18
33830,504,30.00,25.20,2024-06-06,125,,15.60,5.00,1,1,"kg",6.00,18
33831,530,30.00,29.40,2024-06-06,125,,2.99,5.00,1,1,"pièce(s)",1.00,18
33832,538,24.00,23.31,2024-06-06,125,,14.22,5.00,1,1,"kg",6.00,18
33833,555,30.00,29.40,2024-06-06,125,,35.50,5.00,1,1,"pièce(s)",10.00,18
33834,584,20.00,18.90,2024-06-06,125,,8.46,5.00,1,1,"kg",10.00,18
33835,588,14.00,10.50,2024-06-06,125,,26.72,5.00,1,1,"kg",14.00,18
33836,591,12.00,8.05,2024-06-06,125,,41.27,5.00,1,1,"kg",4.00,18
33837,592,40.00,39.53,2024-06-06,125,,51.50,5.00,1,1,"kg",4.00,18
33838,614,10.00,9.45,2024-06-06,125,,18.20,5.00,1,1,"kg",10.00,18
33839,774,32.00,31.50,2024-06-06,125,,10.00,5.00,1,1,"kg",8.00,18
33840,788,24.00,18.90,2024-06-06,125,,40.44,5.00,1,1,"kg",12.00,18
33841,801,143.00,132.09,2024-06-06,306,,26.00,5.00,1,1,"kg",13.00,18
33858,476,90.00,88.35,2024-06-11,125,,13.25,5.00,1,1,"kg",5.00,18
33859,485,32.00,30.45,2024-06-11,125,,15.54,5.00,1,1,"pièce(s)",16.00,18
33860,489,18.00,16.90,2024-06-11,125,,17.70,5.00,1,1,"kg",6.00,18
33861,491,111.00,98.55,2024-06-11,125,,26.27,5.00,1,1,"kg",18.50,18
33862,501,10.00,5.25,2024-06-11,125,,25.10,5.00,1,1,"kg",5.00,18
33863,504,18.00,14.70,2024-06-11,125,,15.60,5.00,1,1,"kg",6.00,18
33864,530,94.00,93.45,2024-06-11,125,,2.99,5.00,1,1,"pièce(s)",1.00,18
33865,538,12.00,7.98,2024-06-11,125,,14.22,5.00,1,1,"kg",6.00,18
33866,555,10.00,8.40,2024-06-11,125,,35.50,5.00,1,1,"pièce(s)",10.00,18
33867,584,20.00,12.60,2024-06-11,125,,8.46,5.00,1,1,"kg",10.00,18
33868,588,14.00,6.30,2024-06-11,125,,26.72,5.00,1,1,"kg",14.00,18
33869,591,52.00,48.80,2024-06-11,125,,41.27,5.00,1,1,"kg",4.00,18
33870,614,10.00,4.20,2024-06-11,125,,18.20,5.00,1,1,"kg",10.00,18
33871,774,16.00,15.75,2024-06-11,125,,10.00,5.00,1,1,"kg",8.00,18
33872,788,24.00,14.70,2024-06-11,125,,40.44,5.00,1,1,"kg",12.00,18
33873,801,65.00,63.00,2024-06-11,306,,26.00,5.00,1,1,"kg",13.00,18
33874,476,100.00,96.88,2024-06-13,125,,13.25,5.00,1,1,"kg",5.00,18
33875,485,64.00,49.35,2024-06-13,125,,15.54,5.00,1,1,"pièce(s)",16.00,18
33876,489,24.00,23.94,2024-06-13,125,,17.70,5.00,1,1,"kg",6.00,18
33877,491,129.50,112.07,2024-06-13,125,,26.27,5.00,1,1,"kg",18.50,18
33878,504,18.00,15.75,2024-06-13,125,,15.60,5.00,1,1,"kg",6.00,18
33879,530,91.00,90.30,2024-06-13,125,,2.99,5.00,1,1,"pièce(s)",1.00,18
33880,538,18.00,15.12,2024-06-13,125,,14.22,5.00,1,1,"kg",6.00,18
33881,555,20.00,12.60,2024-06-13,125,,35.50,5.00,1,1,"pièce(s)",10.00,18
33882,584,30.00,23.10,2024-06-13,125,,8.46,5.00,1,1,"kg",10.00,18
33883,588,28.00,21.00,2024-06-13,125,,26.72,5.00,1,1,"kg",14.00,18
33884,591,48.00,45.44,2024-06-13,125,,41.27,5.00,1,1,"kg",4.00,18
33885,614,20.00,10.50,2024-06-13,125,,18.20,5.00,1,1,"kg",10.00,18
33886,774,24.00,21.00,2024-06-13,125,,10.00,5.00,1,1,"kg",8.00,18
33887,788,48.00,36.75,2024-06-13,125,,40.44,5.00,1,1,"kg",12.00,18
33888,801,78.00,74.55,2024-06-13,306,,26.00,5.00,1,1,"kg",13.00,18
33986,476,85.00,82.83,2024-06-20,125,,13.25,5.00,1,1,"kg",5.00,18
33987,488,54.00,42.00,2024-06-20,125,,23.94,5.00,1,1,"unité",18.00,18
33988,489,18.00,16.80,2024-06-20,125,,17.70,5.00,1,1,"kg",6.00,18
33989,491,111.00,94.75,2024-06-20,125,,26.27,5.00,1,1,"kg",18.50,18
33990,504,30.00,25.20,2024-06-20,125,,15.60,5.00,1,1,"kg",6.00,18
33991,530,75.00,74.55,2024-06-20,125,,2.99,5.00,1,1,"pièce(s)",1.00,18
33992,555,30.00,27.30,2024-06-20,125,,35.50,5.00,1,1,"pièce(s)",10.00,18
33993,584,20.00,18.90,2024-06-20,125,,8.46,5.00,1,1,"kg",10.00,18
33994,588,14.00,8.40,2024-06-20,125,,26.72,5.00,1,1,"kg",14.00,18
33995,591,56.00,53.13,2024-06-20,125,,41.27,5.00,1,1,"kg",4.00,18
33996,614,10.00,8.40,2024-06-20,125,,18.20,5.00,1,1,"kg",10.00,18
33997,774,32.00,26.25,2024-06-20,125,,10.00,5.00,1,1,"kg",8.00,18
33998,788,36.00,26.25,2024-06-20,125,,40.44,5.00,1,1,"kg",12.00,18
33999,801,104.00,94.50,2024-06-20,306,,26.00,5.00,1,1,"kg",13.00,18
34000,810,16.00,9.45,2024-06-20,125,,20.34,5.00,1,1,"unité",8.00,18
34017,476,70.00,66.86,2024-06-25,125,,13.25,5.00,1,1,"kg",5.00,18
34018,488,18.00,15.75,2024-06-25,125,,23.94,5.00,1,1,"unité",18.00,18
34019,489,12.00,11.55,2024-06-25,125,,17.70,5.00,1,1,"kg",6.00,18
34020,491,55.50,51.00,2024-06-25,125,,26.27,5.00,1,1,"kg",18.50,18
34021,501,10.00,9.45,2024-06-25,125,,25.10,5.00,1,1,"kg",5.00,18
34022,504,12.00,11.60,2024-06-25,125,,15.60,5.00,1,1,"kg",6.00,18
34023,555,100.00,96.60,2024-06-25,125,,35.50,5.00,1,1,"pièce(s)",10.00,18
34024,559,52.00,51.98,2024-06-25,125,,32.96,5.00,1,1,"kg",4.00,18
34025,584,10.00,9.45,2024-06-25,125,,8.46,5.00,1,1,"kg",10.00,18
34026,588,28.00,15.75,2024-06-25,125,,26.72,5.00,1,1,"kg",14.00,18
34027,591,24.00,23.00,2024-06-25,125,,41.27,5.00,1,1,"kg",4.00,18
34028,614,10.00,3.15,2024-06-25,125,,18.20,5.00,1,1,"kg",10.00,18
34029,774,16.00,10.50,2024-06-25,125,,10.00,5.00,1,1,"kg",8.00,18
34030,788,36.00,28.35,2024-06-25,125,,40.44,5.00,1,1,"kg",12.00,18
34031,801,65.00,59.01,2024-06-25,306,,26.00,5.00,1,1,"kg",13.00,18
34032,810,104.00,96.60,2024-06-25,125,,20.34,5.00,1,1,"unité",8.00,18
34033,476,95.00,92.57,2024-06-27,125,,13.25,5.00,1,1,"kg",5.00,18
34034,488,54.00,52.50,2024-06-27,125,,23.94,5.00,1,1,"unité",18.00,18
34035,489,18.00,16.80,2024-06-27,125,,17.70,5.00,1,1,"kg",6.00,18
34036,491,74.00,61.20,2024-06-27,125,,26.27,5.00,1,1,"kg",18.50,18
34037,501,15.00,10.50,2024-06-27,125,,25.10,5.00,1,1,"kg",5.00,18
34038,504,30.00,26.93,2024-06-27,125,,15.60,5.00,1,1,"kg",6.00,18
34039,555,90.00,89.25,2024-06-27,125,,35.50,5.00,1,1,"pièce(s)",10.00,18
34040,559,52.00,49.22,2024-06-27,125,,32.96,5.00,1,1,"kg",4.00,18
34041,584,20.00,18.90,2024-06-27,125,,8.46,5.00,1,1,"kg",10.00,18
34042,588,28.00,21.00,2024-06-27,125,,26.72,5.00,1,1,"kg",14.00,18
34043,591,24.00,23.00,2024-06-27,125,,41.27,5.00,1,1,"kg",4.00,18
34044,614,10.00,7.35,2024-06-27,125,,18.20,5.00,1,1,"kg",10.00,18
34045,774,32.00,24.15,2024-06-27,125,,10.00,5.00,1,1,"kg",8.00,18
34046,788,36.00,31.50,2024-06-27,125,,40.44,5.00,1,1,"kg",12.00,18
34047,801,91.00,80.43,2024-06-27,306,,26.00,5.00,1,1,"kg",13.00,18
34048,810,96.00,89.25,2024-06-27,125,,20.34,5.00,1,1,"unité",8.00,18
34049,476,70.00,68.86,2024-07-02,125,,13.25,5.00,1,1,"kg",5.00,18
34050,488,36.00,25.20,2024-07-02,125,,23.94,5.00,1,1,"unité",18.00,18
34051,489,12.00,6.30,2024-07-02,125,,17.70,5.00,1,1,"kg",6.00,18
34052,491,74.00,58.75,2024-07-02,125,,26.27,5.00,1,1,"kg",18.50,18
34053,501,10.00,9.45,2024-07-02,125,,25.10,5.00,1,1,"kg",5.00,18
34054,504,18.00,16.65,2024-07-02,125,,15.60,5.00,1,1,"kg",6.00,18
34055,584,10.00,6.30,2024-07-02,125,,8.46,5.00,1,1,"kg",10.00,18
34056,591,96.00,94.87,2024-07-02,125,,41.27,5.00,1,1,"kg",4.00,18
34058,774,16.00,10.50,2024-07-02,125,,10.00,5.00,1,1,"kg",8.00,18
34059,788,72.00,71.61,2024-07-02,125,,40.44,5.00,1,1,"kg",12.00,18
34061,810,24.00,19.95,2024-07-02,125,,20.34,5.00,1,1,"unité",8.00,18
34062,476,105.00,100.98,2024-07-04,125,,13.25,5.00,1,1,"kg",5.00,18
34063,488,72.00,63.00,2024-07-04,125,,23.94,5.00,1,1,"unité",18.00,18
34064,489,18.00,16.80,2024-07-04,125,,17.70,5.00,1,1,"kg",6.00,18
34065,491,111.00,97.30,2024-07-04,125,,26.27,5.00,1,1,"kg",18.50,18
34066,501,15.00,10.50,2024-07-04,125,,25.10,5.00,1,1,"kg",5.00,18
34067,504,36.00,32.59,2024-07-04,125,,15.60,5.00,1,1,"kg",6.00,18
34068,560,4.00,2.30,2024-07-04,125,,49.34,5.00,1,1,"kg",4.00,18
34069,584,20.00,14.70,2024-07-04,125,,8.46,5.00,1,1,"kg",10.00,18
34070,591,116.00,114.64,2024-07-04,125,,41.27,5.00,1,1,"kg",4.00,18
34071,614,10.00,5.25,2024-07-04,125,,18.20,5.00,1,1,"kg",10.00,18
34072,774,16.00,8.40,2024-07-04,125,,10.00,5.00,1,1,"kg",8.00,18
34073,788,120.00,110.46,2024-07-04,125,,40.44,5.00,1,1,"kg",12.00,18
34074,801,117.00,107.94,2024-07-04,306,,26.00,5.00,1,1,"kg",13.00,18
34075,810,40.00,35.70,2024-07-04,125,,20.34,5.00,1,1,"unité",8.00,18
34080,218,50.00,,2024-04-24,17,"058112BS",15.60,5.50,1,1,"g",50.00,14
34081,379,140.00,,2024-03-04,24,"124PL",416.00,10.00,1,1,"unité",70.00,1
34084,1375,1000.00,,2024-07-04,15,,24.37,5.50,1,1,"graines enrobées",1000.00,14
