"N°Stock Mouvement","Date Mouvement","Nature Mouvement","Quantité Mouvement"
16423,2022-05-17,2,8.40
16417,2022-05-17,2,159.00
16421,2022-05-17,2,15.60
16324,2022-05-18,2,5.00
16317,2022-05-18,2,32.00
16318,2022-05-18,2,36.00
16319,2022-05-18,2,129.50
16320,2022-05-18,2,24.00
16321,2022-05-18,2,30.00
16323,2022-05-18,2,32.00
16325,2022-05-18,2,104.00
16322,2022-05-18,2,46.00
16338,2022-05-20,2,2.00
16326,2022-05-20,2,96.00
16328,2022-05-20,2,148.00
16329,2022-05-20,2,40.00
16330,2022-05-20,2,20.00
16331,2022-05-20,2,138.00
16332,2022-05-20,2,20.00
16333,2022-05-20,2,96.00
16334,2022-05-20,2,60.00
16335,2022-05-20,2,130.00
16336,2022-05-20,2,30.00
16327,2022-05-20,2,36.00
16337,2022-05-20,2,2.00
16432,2022-05-24,2,26.64
16431,2022-05-24,2,20.40
16430,2022-05-24,2,35.20
16429,2022-05-24,2,2.55
16428,2022-05-24,2,105.60
16427,2022-05-24,2,89.45
16426,2022-05-24,2,176.00
16367,2022-05-25,2,40.00
16362,2022-05-25,2,30.00
16364,2022-05-25,2,130.00
16365,2022-05-25,2,72.00
16349,2022-05-25,2,100.00
16366,2022-05-25,2,50.00
16361,2022-05-25,2,2.00
16356,2022-05-25,2,20.00
16360,2022-05-25,2,76.00
16359,2022-05-25,2,2.00
16358,2022-05-25,2,20.00
16357,2022-05-25,2,32.00
16350,2022-05-25,2,76.00
16355,2022-05-25,2,70.00
16354,2022-05-25,2,40.00
16353,2022-05-25,2,40.00
16351,2022-05-25,2,36.00
16352,2022-05-25,2,259.00
16363,2022-05-27,2,30.00
16440,2022-05-31,2,133.80
16439,2022-05-31,2,16.00
16438,2022-05-31,2,16.36
16437,2022-05-31,2,2.40
16436,2022-05-31,2,104.40
16435,2022-05-31,2,82.22
16434,2022-05-31,2,174.00
16441,2022-05-31,2,27.19
16373,2022-06-01,2,60.00
16376,2022-06-01,2,18.00
16372,2022-06-01,2,8.00
16371,2022-06-01,2,20.00
16368,2022-06-01,2,55.00
16370,2022-06-01,2,8.00
16369,2022-06-01,2,74.00
16374,2022-06-01,2,8.00
16375,2022-06-01,2,52.00
178,2014-02-08,2,150.00
303,2014-02-08,2,150.00
304,2014-02-08,2,150.00
305,2014-02-08,2,150.00
172,2014-02-08,2,150.00
173,2014-04-21,2,150.00
661,2015-03-15,2,150.00
662,2015-03-15,2,150.00
659,2015-03-15,2,150.00
658,2015-03-15,2,150.00
664,2015-03-18,2,150.00
665,2015-03-18,2,150.00
666,2015-03-18,2,150.00
663,2015-03-18,2,150.00
2231,2016-03-25,2,150.00
2236,2016-03-25,2,300.00
2235,2016-03-25,2,150.00
2234,2016-03-25,2,150.00
2233,2016-03-28,2,150.00
2232,2016-03-28,2,150.00
2237,2016-03-29,2,150.00
4123,2017-02-18,2,764.00
4124,2017-02-18,2,764.00
4126,2017-02-18,2,252.00
6904,2018-02-28,2,5000.00
7312,2018-05-29,2,764.00
7313,2018-05-29,2,764.00
7315,2018-05-29,2,252.00
4125,2019-02-03,2,252.00
8911,2019-04-03,2,2500.00
9641,2019-05-28,2,2520.00
7314,2020-05-13,2,252.00
236,2014-02-16,2,100.00
269,2014-02-16,2,60.00
174,2014-02-16,2,20.00
656,2015-02-16,2,20.00
657,2015-02-16,2,80.00
2229,2016-01-31,2,20.00
2230,2016-01-31,2,80.00
2228,2016-03-01,2,75.00
4560,2017-01-31,2,80.00
4170,2017-02-13,2,80.00
4169,2017-02-13,2,20.00
7015,2018-02-10,2,80.00
7037,2018-02-10,2,20.00
8889,2019-03-05,2,80.00
8900,2019-03-05,2,20.00
10552,2020-03-17,2,100.00
14960,2020-12-14,2,75.00
14961,2020-12-14,2,20.00
15566,2021-12-18,2,120.00
1386,2015-03-28,2,155.20
1387,2015-04-04,2,148.40
2004,2015-04-04,2,155.20
1388,2015-04-11,2,164.60
2013,2015-04-11,2,148.40
1391,2015-04-18,2,140.40
2022,2015-04-18,2,164.60
2030,2015-04-25,2,140.40
2693,2016-04-30,2,173.25
2716,2016-05-14,2,77.66
2939,2016-05-28,2,42.70
2950,2016-06-04,2,79.42
6052,2017-04-01,2,76.78
6078,2017-04-08,2,153.00
6093,2017-04-15,2,23.60
6105,2017-04-22,2,77.00
6118,2017-04-29,2,108.60
6144,2017-05-06,2,77.80
6192,2017-05-27,2,9.60
6217,2017-06-03,2,20.00
12223,2018-03-31,2,206.20
12235,2018-04-07,2,25.60
12247,2018-04-14,2,161.70
12264,2018-04-28,2,48.70
12277,2018-05-05,2,77.60
12313,2018-06-02,2,42.00
12645,2019-03-30,2,220.40
12667,2019-04-06,2,43.10
12678,2019-04-13,2,93.04
12691,2019-04-20,2,42.80
12703,2019-04-27,2,42.60
12780,2019-06-01,2,39.90
13140,2020-03-28,2,39.00
13150,2020-04-04,2,18.00
13159,2020-04-11,2,23.20
13169,2020-04-18,2,96.90
13185,2020-04-25,2,60.80
13193,2020-05-02,2,42.07
13212,2020-05-16,2,184.20
13225,2020-05-23,2,21.42
13233,2020-05-30,2,37.50
13241,2020-06-06,2,28.56
14090,2021-03-27,2,16.20
14112,2021-04-17,2,183.20
14122,2021-04-24,2,20.40
14153,2021-05-22,2,93.00
14173,2021-06-05,2,137.10
14192,2021-06-26,2,25.41
14208,2021-07-10,2,28.00
16173,2022-03-26,2,104.65
16182,2022-04-02,2,11.80
16192,2022-04-09,2,16.74
16204,2022-04-16,2,199.20
16219,2022-04-23,2,69.50
16229,2022-04-30,2,13.40
16397,2022-05-07,2,13.20
16406,2022-05-14,2,19.95
16416,2022-05-21,2,112.60
16425,2022-05-28,2,11.20
297,2014-02-04,2,2700.00
660,2015-03-11,2,2000.00
2335,2016-02-25,2,2500.00
2334,2016-02-27,2,2500.00
2337,2016-04-08,2,2000.00
2336,2016-04-10,2,2000.00
4065,2017-01-24,2,1000.00
4130,2017-02-14,2,2000.00
4129,2017-02-16,2,2000.00
4211,2017-03-14,2,2000.00
7014,2018-02-01,2,1500.00
7030,2018-02-03,2,2000.00
7013,2018-04-01,2,1000.00
7029,2018-04-03,2,2000.00
8886,2019-02-21,2,2000.00
8895,2019-02-23,2,2000.00
8887,2019-03-07,2,1000.00
8896,2019-03-09,2,2000.00
10546,2020-02-06,2,2000.00
10547,2020-02-08,2,20000.00
10548,2020-03-14,2,2000.00
10549,2020-03-16,2,2000.00
15570,2022-02-14,2,2000.00
15567,2022-02-14,2,2000.00
16170,2022-03-21,2,12.76
277,2014-04-02,2,200.00
298,2014-04-02,2,500.00
299,2014-04-02,2,400.00
171,2014-04-02,2,125.00
2223,2016-04-15,2,550.00
2224,2016-04-15,2,550.00
2225,2016-04-15,2,125.00
2226,2016-04-15,2,250.00
2227,2016-04-15,2,300.00
4559,2017-03-17,2,250.00
4556,2017-03-17,2,300.00
4557,2017-03-17,2,500.00
4558,2017-03-17,2,250.00
4563,2017-03-21,2,150.00
4562,2017-03-21,2,100.00
8904,2019-02-25,2,300.00
9642,2019-02-25,2,100.00
8885,2019-05-03,2,150.00
8888,2019-05-03,2,300.00
8903,2019-05-03,2,150.00
8905,2019-05-03,2,500.00
8906,2019-05-03,2,150.00
10550,2020-05-01,2,800.00
10551,2020-05-01,2,100.00
15569,2022-04-22,2,800.00
16463,2022-06-06,1,117.00
16464,2022-06-06,1,103.57
16465,2022-06-06,1,33.40
16466,2022-06-06,1,14.85
16467,2022-06-06,1,23.40
16468,2022-06-06,1,83.00
16469,2022-06-06,1,54.60
11041,2022-06-09,2,7600.00
16470,2022-01-20,1,10.00
16471,2021-06-20,1,10.00
16472,2022-01-20,1,1000.00
16473,2022-06-09,1,50.00
16474,2022-06-09,1,92.50
16475,2022-06-09,1,30.00
16476,2022-06-09,1,20.00
16477,2022-06-09,1,46.00
16478,2022-06-09,1,80.00
16479,2022-06-09,1,8.00
16480,2022-06-09,1,30.00
16481,2022-06-09,1,20.00
16482,2022-06-09,1,30.00
16483,2022-06-09,1,78.00
16484,2022-06-09,1,18.00
16485,2022-06-09,1,30.00
16486,2022-06-09,1,30.00
16489,2021-06-20,1,10.00
16490,2021-11-20,1,5.00
16491,2022-06-14,1,25.00
16492,2022-06-14,1,15.00
16493,2022-06-14,1,74.00
16494,2022-06-14,1,20.00
16495,2022-06-14,1,48.00
16496,2022-06-14,1,8.00
16497,2022-06-14,1,12.00
16498,2022-06-14,1,4.00
16499,2022-06-14,1,65.00
16500,2022-06-14,1,18.00
16501,2022-06-14,1,20.00
16502,2022-06-14,1,10.00
16503,2022-06-14,1,10.00
16504,2022-06-14,1,15.00
16505,2022-06-14,1,25.00
16506,2022-06-14,1,15.00
16507,2022-06-14,1,74.00
16508,2022-06-14,1,20.00
16509,2022-06-14,1,10.00
16510,2022-06-14,1,23.00
16511,2022-06-14,1,120.00
16512,2022-06-14,1,8.00
16513,2022-06-14,1,20.00
16514,2022-06-14,1,16.00
16515,2022-06-14,1,12.00
16516,2022-06-14,1,4.00
16517,2022-06-14,1,65.00
16518,2022-06-14,1,18.00
16519,2022-06-14,1,20.00
16520,2022-06-14,1,10.00
16521,2022-06-14,1,10.00
16522,2022-06-14,1,15.00
16523,2022-06-16,1,35.00
16524,2022-06-16,1,15.00
16525,2022-06-16,1,111.00
16526,2022-06-16,1,30.00
16527,2022-06-16,1,30.00
16528,2022-06-16,1,46.00
16529,2022-06-16,1,120.00
16530,2022-06-16,1,8.00
16531,2022-06-16,1,20.00
16532,2022-06-16,1,16.00
16533,2022-06-16,1,20.00
16534,2022-06-16,1,8.00
16535,2022-06-16,1,91.00
16536,2022-06-16,1,36.00
16537,2022-06-16,1,40.00
16538,2022-06-16,1,35.00
16539,2021-12-25,1,2.50
16540,2022-06-21,1,60.00
16541,2022-06-21,1,10.00
16542,2022-06-21,1,92.50
16543,2022-06-21,1,30.00
16544,2022-06-21,1,10.00
16545,2022-06-21,1,140.00
16546,2022-06-21,1,12.00
16547,2022-06-21,1,144.00
16548,2022-06-21,1,20.00
16549,2022-06-21,1,8.00
16550,2022-06-21,1,36.00
16551,2022-06-21,1,10.00
16552,2022-06-21,1,10.00
16553,2022-06-21,1,20.00
10559,2022-06-17,2,100000.00
15281,2022-06-17,2,50000.00
8185,2022-06-17,2,25000.00
15291,2022-06-02,2,182380.00
15291,2022-06-09,2,286900.00
15747,2022-06-03,2,24800.00
15747,2022-06-24,2,21800.00
9329,2022-06-03,2,500.00
15289,2022-06-03,2,2000.00
9954,2022-06-03,2,2750.00
9954,2022-06-15,2,600.00
15669,2022-06-03,2,207.00
15186,2022-06-03,2,420.00
14327,2022-06-03,2,420.00
11701,2022-06-10,2,1100.00
15459,2022-06-10,2,900.00
15178,2022-06-10,2,5.50
15203,2022-06-10,2,750.00
15195,2022-06-10,2,1890.00
14338,2022-06-10,2,644.00
16341,2022-06-10,2,637.00
15470,2022-06-10,2,440.00
15204,2022-06-10,2,440.00
15161,2022-06-10,2,16000.00
10375,2022-06-17,2,3.00
15076,2022-06-17,2,18.50
15186,2022-06-17,2,560.00
14327,2022-06-17,2,560.00
16341,2022-06-17,2,280.00
15294,2022-06-17,2,640.00
15711,2022-06-17,2,2000.00
15955,2022-06-17,2,2000.00
10270,2022-06-17,2,1906.00
11700,2022-06-17,2,600.00
9328,2022-06-17,2,165.00
10483,2022-06-17,2,182.00
16554,2022-06-23,1,45.00
16555,2022-06-23,1,25.00
16556,2022-06-23,1,148.00
16557,2022-06-23,1,40.00
16558,2022-06-23,1,6.00
16559,2022-06-23,1,20.00
16560,2022-06-23,1,23.00
16561,2022-06-23,1,130.00
16562,2022-06-23,1,20.00
16563,2022-06-23,1,20.00
16564,2022-06-23,1,112.00
16565,2022-06-23,1,28.00
16566,2022-06-23,1,4.00
16567,2022-06-23,1,10.00
16568,2022-06-23,1,65.00
16569,2022-06-23,1,54.00
16570,2022-06-23,1,20.00
16571,2022-06-23,1,50.00
15291,2022-06-17,2,154375.00
15705,2022-06-24,2,46500.00
5479,2022-06-24,2,5.00
10397,2022-06-24,2,25.00
15283,2022-06-27,2,21300.00
15178,2022-06-24,2,3.00
10471,2022-06-24,2,1.80
15176,2022-06-24,2,2.00
15076,2022-06-24,2,16.00
16572,2022-06-28,1,50.00
16573,2022-06-28,1,10.00
16574,2022-06-28,1,92.50
16575,2022-06-28,1,16.00
16576,2022-06-28,1,130.00
16577,2022-06-28,1,12.00
16578,2022-06-28,1,10.00
16579,2022-06-28,1,48.00
16580,2022-06-28,1,72.00
16581,2022-06-28,1,10.00
16582,2022-06-28,1,10.00
16583,2022-06-28,1,25.00
15203,2022-06-24,2,750.00
15195,2022-06-24,2,1015.00
14337,2022-06-24,2,645.00
16341,2022-06-24,2,182.00
15294,2022-06-24,2,400.00
11700,2022-06-24,2,2500.00
10483,2022-06-24,2,182.00
11710,2022-06-27,2,2100.00
15283,2022-07-01,2,14770.00
11710,2022-07-01,2,1020.00
15464,2022-07-01,2,1080.00
15459,2022-07-01,2,1400.00
15283,2022-07-15,2,4950.00
15467,2022-07-01,2,1420.00
15186,2022-07-01,2,600.00
14327,2022-07-01,2,445.00
15163,2022-07-01,2,1160.00
14338,2022-07-01,2,644.00
16341,2022-07-01,2,1060.00
16584,2022-07-05,1,70.00
16585,2022-06-30,1,40.00
16586,2022-06-30,1,25.00
16587,2022-07-05,1,12.00
16588,2022-07-05,1,20.00
16589,2022-07-05,1,6.00
16590,2022-07-05,1,74.00
16591,2022-06-30,1,111.00
16592,2022-07-05,1,20.00
16593,2022-06-30,1,30.00
16594,2022-07-05,1,6.00
16595,2022-06-30,1,3.00
16596,2022-07-05,1,10.00
16597,2022-06-30,1,10.00
16598,2022-06-30,1,46.00
16599,2022-07-05,1,23.00
16600,2022-07-05,1,140.00
16601,2022-06-30,1,140.00
16602,2022-07-05,1,16.00
16603,2022-06-30,1,16.00
16604,2022-07-05,1,10.00
16605,2022-06-30,1,10.00
16606,2022-07-05,1,56.00
16607,2022-06-30,1,52.00
16608,2022-07-05,1,13.00
16609,2022-07-05,1,5.00
16610,2022-07-05,1,20.00
16611,2022-07-05,1,26.00
16612,2022-06-30,1,39.00
16613,2022-07-05,1,18.00
16614,2022-06-30,1,90.00
16615,2022-07-05,1,10.00
16616,2022-07-05,1,10.00
16617,2022-07-05,1,10.00
16618,2022-07-05,1,15.00
16619,2022-06-30,1,50.00
15459,2022-07-08,2,2300.00
15178,2022-07-08,2,7.00
15076,2022-07-08,2,15.50
15203,2022-07-08,2,850.00
15195,2022-07-08,2,778.00
16343,2022-07-08,2,100.00
16443,2022-07-08,2,560.00
16341,2022-07-08,2,560.00
15464,2022-07-08,2,2880.00
8188,2022-07-08,2,21600.00
15078,2022-07-08,2,69000.00
16621,2022-07-18,1,9000.00
16622,2022-07-07,1,50.00
16623,2022-07-07,1,15.00
16624,2022-07-07,1,24.00
16625,2022-07-07,1,40.00
16626,2022-07-07,1,6.00
16627,2022-07-07,1,92.50
16628,2022-07-07,1,30.00
16629,2022-07-07,1,6.00
16630,2022-07-07,1,3.00
16631,2022-07-07,1,20.00
16632,2022-07-07,1,23.00
16633,2022-07-07,1,170.00
16634,2022-07-07,1,12.00
16635,2022-07-07,1,10.00
16636,2022-07-07,1,72.00
16637,2022-07-07,1,13.00
16638,2022-07-07,1,5.00
16639,2022-07-07,1,15.00
16640,2022-07-07,1,52.00
16641,2022-07-07,1,36.00
16642,2022-07-07,1,20.00
16643,2022-07-07,1,40.00
16644,2022-07-12,1,75.00
16645,2022-07-12,1,30.00
16646,2022-07-12,1,36.00
16647,2022-07-14,1,40.00
16648,2022-07-12,1,6.00
16649,2022-07-12,1,92.50
16650,2022-07-12,1,68.00
16651,2022-07-12,1,40.00
16652,2022-07-12,1,12.00
16653,2022-07-14,1,3.00
16654,2022-07-12,1,20.00
16655,2022-07-12,1,310.00
16656,2022-07-12,1,40.00
16657,2022-07-12,1,60.00
16658,2022-07-12,1,20.00
16659,2022-07-12,1,192.00
16660,2022-07-12,1,60.00
16661,2022-07-12,1,13.00
16662,2022-07-12,1,5.00
16663,2022-07-12,1,15.00
16664,2022-07-12,1,52.00
16665,2022-07-14,1,10.00
16666,2022-07-12,1,72.00
16667,2022-07-12,1,20.00
16668,2022-07-12,1,10.00
16669,2022-07-12,1,10.00
16670,2022-07-12,1,45.00
16671,2022-07-21,1,110.00
16672,2022-07-21,1,15.00
16673,2022-07-21,1,12.00
16674,2022-07-26,1,20.00
16675,2022-07-26,1,12.00
16676,2022-07-21,1,74.00
16677,2022-07-26,1,87.00
16678,2022-07-21,1,50.00
16679,2022-07-21,1,10.00
16680,2022-07-21,1,250.00
16681,2022-07-21,1,24.00
16682,2022-07-26,1,60.00
16683,2022-07-21,1,20.00
16684,2022-07-21,1,176.00
16685,2022-07-21,1,24.00
16686,2022-07-21,1,40.00
16687,2022-07-21,1,26.00
16688,2022-07-26,1,39.00
16689,2022-07-21,1,26.00
16690,2022-07-21,1,10.00
16691,2022-07-26,1,32.00
16692,2022-07-26,1,12.00
16693,2022-07-26,1,10.00
16694,2022-07-21,1,10.00
16695,2022-07-21,1,5.00
16696,2022-07-21,1,20.00
16697,2022-07-21,1,10.00
16698,2022-07-21,1,10.00
15459,2022-07-15,2,2140.00
10499,2022-07-08,2,50.00
10647,2022-07-08,2,150000.00
15709,2022-07-08,2,21000.00
15204,2022-07-15,2,600.00
15470,2022-07-15,2,160.00
16699,2022-07-21,1,80.00
16700,2022-07-21,1,15.00
16701,2022-07-21,1,12.00
16702,2022-07-21,1,55.50
16703,2022-07-21,1,40.00
16704,2022-07-21,1,150.00
16705,2022-07-21,1,24.00
16706,2022-07-21,1,10.00
16707,2022-07-21,1,128.00
16708,2022-07-21,1,24.00
16709,2022-07-21,1,32.00
16710,2022-07-21,1,39.00
16711,2022-07-21,1,39.00
16712,2022-07-21,1,5.00
16713,2022-07-21,1,14.00
16714,2022-07-21,1,16.00
16715,2022-07-21,1,10.00
16716,2022-07-21,1,5.00
16717,2022-07-21,1,20.00
16718,2022-07-21,1,10.00
16719,2022-07-21,1,10.00
10375,2022-07-15,2,4.00
9954,2022-07-15,2,812.00
15473,2022-07-15,2,2800.00
15203,2022-07-15,2,1120.00
15163,2022-07-25,2,1120.00
14338,2022-07-15,2,560.00
16341,2022-07-25,2,560.00
15459,2022-06-02,2,760.00
15291,2022-07-01,2,147700.00
15291,2022-07-15,2,147700.00
15296,2022-07-22,2,6680.00
15161,2022-07-22,2,6000.00
15178,2022-07-22,2,6.60
11801,2022-07-22,2,11.85
15494,2022-07-22,2,25.30
15203,2022-07-22,2,1270.00
16343,2022-07-22,2,2163.00
14338,2022-07-22,2,286.00
16344,2022-07-22,2,640.00
16341,2022-07-25,2,1065.00
15463,2022-07-22,2,980.00
15466,2022-07-22,2,1600.00
16461,2022-07-22,2,1000.00
16720,2022-07-26,1,50.00
16721,2022-07-26,1,10.00
16722,2022-07-26,1,16.00
16723,2022-07-26,1,20.00
16724,2022-07-26,1,140.00
16725,2022-07-26,1,20.00
16726,2022-07-26,1,36.00
16727,2022-07-26,1,10.00
16728,2022-07-26,1,64.00
16729,2022-07-26,1,16.00
16730,2022-07-26,1,39.00
16731,2022-07-26,1,39.00
16732,2022-07-26,1,10.00
16733,2022-07-26,1,14.00
16734,2022-07-26,1,16.00
16735,2022-07-26,1,16.00
16736,2022-07-26,1,10.00
16737,2022-07-26,1,36.00
16738,2022-07-26,1,10.00
16739,2022-07-26,1,10.00
16740,2022-07-26,1,10.00
15954,2022-03-15,2,3.80
15951,2022-03-15,2,450.00
15952,2022-03-15,2,434.00
12042,2022-07-29,2,3.16
15664,2022-07-29,2,0.30
15467,2022-07-29,2,3000.00
15458,2022-07-29,2,290.00
15275,2022-07-29,2,1400.00
10484,2022-07-29,2,520.00
15478,2022-07-29,2,655.00
15274,2022-07-29,2,2400.00
15494,2022-07-29,2,48.00
15203,2022-07-29,2,210.00
16345,2022-07-29,2,800.00
16343,2022-07-29,2,840.00
15163,2022-07-29,2,700.00
16443,2022-07-29,2,420.00
16341,2022-07-29,2,560.00
15473,2022-07-29,2,5250.00
15294,2022-07-29,2,310.00
16746,2022-01-11,1,500.00
16472,2022-04-01,2,1000.00
16489,2021-04-01,2,5.00
16489,2022-04-01,2,5.00
16746,2022-04-01,2,500.00
16470,2022-04-01,2,4.80
12072,2022-03-21,2,2.50
12073,2022-04-01,2,0.30
16471,2022-04-01,2,0.50
16490,2022-04-01,2,1.50
16747,2022-07-28,1,75.00
16748,2022-07-28,1,16.00
16749,2022-07-28,1,55.50
16750,2022-07-28,1,30.00
16751,2022-07-28,1,130.00
16752,2022-07-28,1,28.00
16753,2022-07-28,1,10.00
16754,2022-07-28,1,32.00
16755,2022-07-28,1,40.00
16756,2022-07-28,1,39.00
16757,2022-07-28,1,52.00
16758,2022-07-28,1,16.00
16759,2022-07-28,1,16.00
16760,2022-07-28,1,20.00
16761,2022-07-28,1,20.00
16762,2022-07-28,1,20.00
16763,2021-06-23,1,10.00
16764,2022-08-02,1,55.00
16765,2022-08-02,1,10.00
16766,2022-08-02,1,16.00
16767,2022-08-02,1,37.00
16768,2022-08-02,1,12.00
16769,2022-08-02,1,130.00
16770,2022-08-02,1,24.00
16771,2022-08-02,1,52.00
16772,2022-08-02,1,26.00
16773,2022-08-02,1,10.00
16774,2022-08-02,1,40.00
16775,2022-08-02,1,16.00
16776,2022-08-02,1,10.00
16777,2022-08-02,1,36.00
16778,2022-08-02,1,10.00
15168,2022-08-01,2,20.00
15156,2022-08-01,2,385.00
16779,2022-08-02,1,125.00
16780,2022-08-02,1,15.00
16781,2022-08-02,1,64.00
16782,2022-08-02,1,92.50
16783,2022-08-02,1,40.00
16784,2022-08-02,1,18.00
16785,2022-08-02,1,290.00
16786,2022-08-02,1,60.00
16787,2022-08-02,1,10.00
16788,2022-08-04,1,32.00
16789,2022-08-02,1,108.00
16790,2022-08-02,1,65.00
16791,2022-08-02,1,52.00
16792,2022-08-02,1,10.00
16793,2022-08-02,1,72.00
16794,2022-08-02,1,64.00
16795,2022-08-02,1,10.00
16796,2022-08-02,1,36.00
16797,2022-08-02,1,20.00
16798,2022-08-02,1,10.00
16799,2022-08-02,1,10.00
16800,2022-08-04,1,50.00
16801,2022-08-04,1,10.00
16802,2022-08-04,1,48.00
16803,2022-08-04,1,55.50
16804,2022-08-04,1,12.00
16805,2022-08-04,1,6.00
16806,2022-08-04,1,160.00
16807,2022-08-04,1,40.00
16808,2022-08-04,1,32.00
16809,2022-08-04,1,64.00
16810,2022-08-04,1,39.00
16811,2022-08-04,1,39.00
16812,2022-08-04,1,16.00
16813,2022-08-04,1,48.00
16814,2022-08-04,1,40.00
16815,2022-08-04,1,10.00
16816,2022-08-04,1,10.00
16817,2022-08-04,1,10.00
16818,2022-08-09,1,110.00
16819,2022-08-09,1,15.00
16820,2022-08-09,1,64.00
16821,2022-08-09,1,74.00
16822,2022-08-09,1,40.00
16823,2022-08-09,1,6.00
16824,2022-08-09,1,260.00
16825,2022-08-09,1,63.00
16826,2022-08-09,1,64.00
16827,2022-08-09,1,20.00
16828,2022-08-09,1,48.00
16829,2022-08-09,1,48.00
16830,2022-08-09,1,26.00
16831,2022-08-09,1,52.00
16832,2022-08-09,1,10.00
16833,2022-08-09,1,7.00
16834,2022-08-09,1,24.00
16835,2022-08-09,1,24.00
16836,2022-08-09,1,64.00
16837,2022-08-09,1,10.00
16838,2022-08-09,1,13.00
16839,2022-08-09,1,36.00
16840,2022-08-09,1,50.00
16841,2022-08-09,1,20.00
16842,2022-08-11,1,10.00
16843,2022-08-11,1,10.00
16844,2022-08-09,1,10.00
16845,2022-08-09,1,10.00
16846,2022-08-09,1,14.00
16847,2022-08-09,1,16.00
16848,2022-08-09,1,72.00
16849,2022-08-09,1,24.00
16850,2022-08-09,1,28.00
16851,2022-08-09,1,16.00
16852,2022-08-09,1,26.00
16853,2022-08-09,1,13.00
16854,2022-08-09,1,5.00
16855,2022-08-09,1,7.00
16856,2022-08-09,1,16.00
16857,2022-08-09,1,16.00
16858,2022-08-09,1,14.00
16859,2022-08-09,1,30.00
16860,2022-08-18,1,60.00
16861,2022-08-18,1,12.00
16862,2022-08-18,1,48.00
16863,2022-08-18,1,55.50
16864,2022-08-18,1,30.00
16865,2022-08-18,1,6.00
16866,2022-08-18,1,160.00
16867,2022-08-18,1,28.00
16868,2022-08-18,1,52.00
16869,2022-08-18,1,10.00
16870,2022-08-18,1,48.00
16871,2022-08-18,1,16.00
16872,2022-08-18,1,10.00
16873,2022-08-18,1,14.00
16874,2022-08-18,1,16.00
16875,2022-08-18,1,16.00
16876,2022-08-18,1,48.00
16877,2022-08-18,1,50.00
16878,2022-08-18,1,39.00
16879,2022-08-18,1,20.00
16880,2022-08-16,1,95.00
16881,2022-08-16,1,20.00
16882,2022-08-16,1,64.00
16883,2022-08-16,1,74.00
16884,2022-08-16,1,40.00
16885,2022-08-16,1,6.00
16886,2022-08-16,1,270.00
16887,2022-08-16,1,56.00
16888,2022-08-16,1,80.00
16889,2022-08-16,1,10.00
16890,2022-08-16,1,80.00
16891,2022-08-16,1,36.00
16892,2022-08-16,1,15.00
16893,2022-08-16,1,21.00
16894,2022-08-16,1,32.00
16895,2022-08-16,1,24.00
16896,2022-08-16,1,64.00
16897,2022-08-16,1,80.00
16898,2022-08-16,1,52.00
16899,2022-08-16,1,20.00
11793,2022-08-12,2,41.60
15184,2022-08-12,2,45.00
10385,2022-08-12,2,38.00
15493,2022-08-12,2,84.00
15498,2022-08-12,2,90.00
15486,2022-08-12,2,113.00
10382,2022-08-12,2,66.00
11194,2022-08-12,2,6300.00
15914,2022-08-12,2,78.00
11808,2022-08-12,2,41.20
11702,2022-08-12,2,10000.00
15700,2022-08-12,2,5000.00
15496,2022-08-12,2,140.00
15197,2022-08-05,2,30200.00
15473,2022-08-05,2,3500.00
16345,2022-08-05,2,700.00
16343,2022-08-05,2,1400.00
16344,2022-08-05,2,560.00
16341,2022-08-05,2,420.00
16341,2022-08-12,2,728.00
16345,2022-08-12,2,1410.00
15163,2022-08-12,2,2020.00
16339,2022-08-12,2,300.00
16443,2022-08-12,2,1400.00
14329,2022-08-12,2,750.00
16340,2022-08-05,2,370.00
15178,2022-08-12,2,6.50
15473,2022-08-12,2,3450.00
15190,2022-08-12,2,20.00
10397,2022-08-12,2,5.00
11200,2022-08-12,2,28105.00
16342,2022-08-23,2,6800.00
15467,2022-08-12,2,2750.00
15197,2022-08-19,2,37000.00
15658,2022-08-19,2,0.50
16539,2022-08-19,2,1.50
15661,2022-08-19,2,0.40
11671,2022-08-19,2,600.00
15285,2022-08-19,2,1000.00
15916,2022-08-19,2,2900.00
11261,2022-08-19,2,2500.00
15274,2022-08-19,2,1800.00
15471,2022-08-19,2,1000.00
15178,2022-08-19,2,6.50
15176,2022-08-19,2,6.00
16345,2022-08-19,2,700.00
16347,2022-08-19,2,420.00
16340,2022-08-19,2,360.00
16621,2022-08-19,2,700.00
15207,2022-08-25,2,280.00
16462,2022-08-25,2,1000.00
15472,2022-08-25,2,2000.00
16347,2022-08-25,2,840.00
15205,2022-08-25,2,280.00
16342,2022-08-25,2,35400.00
15714,2022-01-14,2,615.00
15714,2022-01-21,2,615.00
6593,2022-08-26,2,79260.00
15748,2022-08-12,2,52400.00
15074,2022-08-26,2,89300.00
15075,2022-08-12,2,22000.00
16900,2022-09-01,1,35.00
16901,2022-09-01,1,10.00
16902,2022-09-01,1,48.00
16903,2022-09-01,1,12.00
16904,2022-09-01,1,30.00
16905,2022-09-01,1,50.00
16906,2022-09-01,1,40.00
16907,2022-09-01,1,10.00
16908,2022-09-01,1,112.00
16909,2022-09-01,1,15.00
16910,2022-09-01,1,12.00
16911,2022-09-01,1,21.00
16912,2022-09-01,1,42.00
