régionCNC,N° auto,nom,région administrative,adresse,code INSEE,commune,population de la commune,DEP,N°UU,unité urbaine,population unité urbaine,situation géographique,écrans,fauteuils,semaines d'activité,séances,entrées 2024,entrées 2023,évolution entrées,tranche d'entrées,propriétaire,AE,catégorie Art et Essai,label Art et Essai,genre,multiplexe,zone de la commune,nombre de films programmés,nombre de films inédits,nombre de films en semaine 1,PdM en entrées des films français,PdM en entrées des films américains,PdM en entrées des films européens,PdM en entrées des autres films,films Art et Essai,part des séances de films Art et Essai,PdM en entrées des films Art et Essai,latitude,longitude
2,292341,LA FERME DU BUISSON,ILE-DE-FRANCE,ALLEE DE LA FERME,77337,Noisiel,15853,77,00851,Paris,10947378,03-Grande couronne,2,386,49,2432,51008,50240,1.5,De 50 à 80 000 entrées,,OUI,C,RDJPPR,FIXE,NON,B,274,165,29,57.0,16.1,12.4,14.4,223,88.7,77.1,48.84468,2.624254
2,292374,UGC Ciné Cité,ILE-DE-FRANCE,CENTRE COMMERCIAL LES ARCADES,93051,Noisy-le-Grand,69352,93,00851,Paris,10947378,02-Petite Couronne,10,1799,53,17580,260233,274998,-5.4,De 200 à 300 000 entrées,UGC,NON,NON,,FIXE,OUI,B,390,173,160,31.6,49.3,16.7,2.4,167,22.9,13.8,48.840097,2.547002
2,292377,LE BIJOU,ILE-DE-FRANCE,PLACE DE LA LIBERATION,93051,Noisy-le-Grand,69352,93,00851,Paris,10947378,02-Petite Couronne,3,416,53,5480,122716,116805,5.1,De 100 à 150 000 entrées,,OUI,C,JPPR,FIXE,NON,B,286,141,81,47.4,30.7,15.0,7.0,231,72.6,65.6,48.849023,2.552482
4,292782,CINEMA LOUIS DELLUC,NOUVELLE AQUITAINE,PLACE DES DROITS DE L'HOMME,24311,Nontron,3151,24,24109,Nontron,3970,06-autres communes et unités urbaines,1,169,53,956,22124,21100,4.9,De 20 à 30 000 entrées,,OUI,E,JPPR,FIXE,NON,C,264,197,1,60.2,22.5,14.9,2.4,156,50.8,38.0,45.523215,0.659963
3,293121,CINEMA PARADISO,PAYS DE LA LOIRE,24 BD DE LA GARE,44110,Nort-sur-Erdre,9396,44,44221,Nort-sur-Erdre,9396,06-autres communes et unités urbaines,1,230,52,507,20307,19904,2.0,De 20 à 30 000 entrées,,OUI,E,JP,FIXE,NON,I,244,186,1,58.5,26.4,10.4,4.7,128,48.6,48.4,47.441735,-1.502661
3,293392,COLOMBIER,NORMANDIE,RUE RENE COTY,76476,Port-Jérôme-sur-Seine,10453,76,76402,Lillebonne,22369,05-Unités urbaines de 20 000 à 100 000 hbts,3,657,53,2532,37383,34759,7.5,De 30 à 40 000 entrées,,NON,NON,,FIXE,NON,C,191,152,51,38.9,47.5,12.9,0.7,86,14.1,5.2,49.491272,0.575902
4,293531,LES YOLES SALLE STE THERESE,PAYS DE LA LOIRE,AV DES YOLES,85164,Notre-Dame-de-Monts,2206,85,85403,Saint-Hilaire-de-Riez,41224,05-Unités urbaines de 20 000 à 100 000 hbts,1,255,50,624,7944,6885,15.4,De 5 à 10 000 entrées,,NON,NON,,FIXE,NON,B,206,182,2,67.5,22.5,9.5,0.6,85,31.3,11.9,46.829294,-2.137105
3,293630,COMPLEXE CULTUREL OESIA,CENTRE-VAL DE LOIRE,ROND-POINT DE LA CHASSETIERE,37172,Notre-Dame-d'Oé,4302,37,37701,Tours,371410,04-Unités urbaines de 100 000 hbts ou plus,1,500,17,28,2064,2136,-3.4,De 2 à 5 000 entrées,,NON,NON,,FIXE,NON,B,22,10,0,65.1,22.7,12.2,0.0,12,54.5,68.7,47.448213,0.694335
3,293801,CINE SOLOGNE,CENTRE-VAL DE LOIRE,CINE SOLOGNE,41161,Nouan-le-Fuzelier,2369,41,41101,Nouan-le-Fuzelier,2369,06-autres communes et unités urbaines,1,,27,162,5703,4869,17.1,De 5 à 10 000 entrées,,NON,NON,,ITINERANT,NON,I,16,8,0,85.6,1.0,13.4,0.0,5,14.1,15.7,47.535458,2.042446
7,294314,L EDEN,PROVENCE-ALPES-COTE D'AZUR,RUE DU 19 MARS,13066,Noves,5893,13,00754,Avignon,468293,04-Unités urbaines de 100 000 hbts ou plus,1,161,43,197,5257,5035,4.4,De 5 à 10 000 entrées,,NON,NON,,FIXE,NON,B,164,120,0,67.6,12.7,14.7,4.9,92,54.8,40.2,43.875599,4.9035
3,294861,NOUVEAU CINEMA LE PARADISIO 1,HAUTS DE FRANCE,16 BD ERNEST NOEL,60471,Noyon,13409,60,60305,Noyon,15427,06-autres communes et unités urbaines,4,643,53,5769,109735,111425,-1.5,De 100 à 150 000 entrées,,OUI,E,JP,FIXE,NON,C,280,214,151,44.7,39.2,14.7,1.4,111,16.9,9.3,49.579959,3.008971
3,294891,LE NOZEK,PAYS DE LA LOIRE,RUE DE LA GARE,44113,Nozay,4305,44,44113,Nozay,4305,06-autres communes et unités urbaines,1,202,53,679,26492,25151,5.3,De 20 à 30 000 entrées,,OUI,E,JP,FIXE,NON,I,260,211,4,60.4,23.5,12.2,3.8,134,42.3,36.0,47.565293,-1.628355
6,295122,CINEMA NUITON,BOURGOGNE / FRANCHE-COMTE,RUE THUROT,21464,Nuits-Saint-Georges,5421,21,21204,Nuits-Saint-Georges,5930,06-autres communes et unités urbaines,1,252,42,468,9601,8957,7.2,De 5 à 10 000 entrées,,OUI,E,JP,FIXE,NON,C,165,130,2,67.6,12.5,13.4,6.4,90,53.6,53.2,47.135748,4.94934
6,295254,ARLEQUIN,AUVERGNE / RHONE-ALPES,PLACE DE LA LIBERATION,26220,Nyons,6921,26,26202,Nyons,6921,06-autres communes et unités urbaines,2,284,50,2176,54015,52974,2.0,De 50 à 80 000 entrées,,OUI,E,RDJPPR,FIXE,NON,I,378,296,15,62.8,16.6,15.4,5.2,269,66.3,55.7,44.360368,5.13899
8,295493,SALLE ADALRIC,GRAND EST,RUE ATHIC,67348,Obernai,12471,67,67303,Obernai,13967,06-autres communes et unités urbaines,1,162,53,714,16931,12842,31.8,De 10 à 20 000 entrées,,OUI,E,JPPR,FIXE,NON,C,265,179,0,51.7,19.5,23.3,5.6,153,53.1,53.1,48.462351,7.479092
3,296615,ESPACE ARAGON,NORMANDIE,PLACE DU 8 MAI 1945,76484,Oissel,12341,76,00755,Rouen,481277,04-Unités urbaines de 100 000 hbts ou plus,1,198,45,340,13503,11561,16.8,De 10 à 20 000 entrées,,OUI,C,,FIXE,NON,B,189,136,0,51.0,21.9,21.5,5.6,114,59.2,55.6,49.339471,1.08919
6,296921,SALLE DU TISSAGE,AUVERGNE / RHONE-ALPES,SALLE DU TISSAGE,07167,Les Ollières-sur-Eyrieux,1034,07,00000,Zone rurale,14183345,06-autres communes et unités urbaines,1,,45,102,2203,1811,21.6,De 2 à 5 000 entrées,,NON,NON,,ITINERANT,NON,R,37,30,0,73.8,10.9,12.5,2.8,21,61.8,56.8,44.807704,4.628561
4,297122,LUXOR,NOUVELLE AQUITAINE,4 AVENUE CHARLES ET HENRI MOUREU,64422,Oloron-Sainte-Marie,11309,64,64303,Oloron-Sainte-Marie,17606,06-autres communes et unités urbaines,3,429,53,3868,50802,49151,3.4,De 50 à 80 000 entrées,,OUI,E,RDJPPR,FIXE,NON,C,302,231,84,56.6,29.9,10.5,3.1,199,48.9,32.4,43.192296,-0.613402
6,297601, SALLE LES CHAVANNES,AUVERGNE / RHONE-ALPES,SALLE LES CHAVANNES,74205,Onnion,1309,74,00000,Zone rurale,14183345,06-autres communes et unités urbaines,1,,53,867,41101,37574,9.4,De 40 à 50 000 entrées,,OUI,E,JPPR,ITINERANT,NON,R,290,182,0,64.7,17.0,11.8,6.6,187,63.4,56.0,46.174778,6.496059
7,297871,CINE FORUM,PROVENCE-ALPES-COTE D'AZUR,RUE DU PARLEMENT,84087,Orange,29103,84,00754,Avignon,468293,04-Unités urbaines de 100 000 hbts ou plus,3,285,53,3597,43703,39169,11.6,De 40 à 50 000 entrées,MEGARAMA,NON,NON,,FIXE,NON,B,169,129,68,47.3,37.2,14.6,1.0,81,24.9,18.6,44.137785,4.809487
8,297962,LE CERCLE,GRAND EST,"23, RUE CHARLES DE GAULLE",68249,Orbey,3527,68,68112,Orbey,3527,06-autres communes et unités urbaines,1,186,52,312,11745,10713,9.6,De 10 à 20 000 entrées,,OUI,E,,FIXE,NON,I,224,192,4,60.1,18.1,19.1,2.7,110,41.4,29.6,48.125889,7.163437
7,298142,POOM,PROVENCE-ALPES-COTE D'AZUR,CENTRE SPORTIF,05096,Orcières,696,05,00000,Zone rurale,14183345,06-autres communes et unités urbaines,2,244,29,861,10630,9397,13.1,De 10 à 20 000 entrées,,NON,NON,,FIXE,NON,R,72,57,16,48.2,35.7,15.2,0.9,24,19.2,8.8,44.708057,6.341919
3,298831,LES CARMES,CENTRE-VAL DE LOIRE,7 RUE DES CARMES,45234,Orléans,119380,45,45701,Orléans,291555,04-Unités urbaines de 100 000 hbts ou plus,4,517,53,9326,188419,180425,4.4,De 150 à 200 000 entrées,,OUI,A,RDJPPR,FIXE,NON,C,667,307,252,63.0,13.2,17.3,6.4,576,91.3,88.1,47.901533,1.900955
3,298834,PATHE ORLEANS,CENTRE-VAL DE LOIRE,2 RUE DES HALLES,45234,Orléans,119380,45,45701,Orléans,291555,04-Unités urbaines de 100 000 hbts ou plus,12,2219,53,20213,473641,498013,-4.9,De 450 à 700 000 entrées,CINEMAS PATHE,NON,NON,,FIXE,OUI,C,381,257,188,40.2,40.2,17.0,2.6,167,31.8,21.9,47.89856839999999,1.9088173000000097
3,298847,THEATRE D'ORLEANS,CENTRE-VAL DE LOIRE,BOULEVARD PIERRE SEGELLE,45234,Orléans,119380,45,45701,Orléans,291555,04-Unités urbaines de 100 000 hbts ou plus,1,900,3,4,17,6,183.3,Moins de 2000 entrées,,NON,NON,,FIXE,NON,C,3,2,1,100.0,0.0,0.0,0.0,3,100.0,100.0,47.904567,1.914337
2,298964,SALLE ARAGON,ILE-DE-FRANCE,1 PLACE DU FER A CHEVAL,94054,Orly,24526,94,00851,Paris,10947378,02-Petite Couronne,1,388,44,310,14564,13535,7.6,De 10 à 20 000 entrées,,NON,NON,,FIXE,NON,B,131,98,1,38.2,33.2,14.0,14.6,62,46.5,53.7,48.742445,2.395558
2,299122,CENTRE CULTUREL  ORMESSON,ILE-DE-FRANCE,22 AV WLADIMIR D ORMESSON,94055,Ormesson-sur-Marne,10611,94,00851,Paris,10947378,02-Petite Couronne,1,358,10,31,2846,3802,-25.1,De 2 à 5 000 entrées,,NON,NON,,FIXE,NON,B,15,3,1,49.1,18.9,14.9,17.1,12,87.0,97.8,48.786098,2.544935
6,299281,ELDORADO,BOURGOGNE / FRANCHE-COMTE,7 RUE DU PRESIDENT WILSON,25434,Ornans,4528,25,25110,Ornans,4528,06-autres communes et unités urbaines,1,153,53,1185,19759,16497,19.8,De 10 à 20 000 entrées,,OUI,E,JP,FIXE,NON,I,166,119,6,62.4,24.5,11.6,1.5,84,31.6,36.3,47.106949,6.144394
7,299451,L UBAC,PROVENCE-ALPES-COTE D'AZUR,PLACE EMILE HODOUL,05098,Les Orres,543,05,00000,Zone rurale,14183345,06-autres communes et unités urbaines,1,255,29,246,5733,5742,-0.2,De 5 à 10 000 entrées,,NON,NON,,FIXE,NON,R,78,63,34,45.4,36.1,14.9,3.6,13,12.3,6.7,44.493107,6.556982
3,299511,CINEDORI,HAUTS DE FRANCE,RUE DES FRAISIERS,60482,Orry-la-Ville,3473,60,60206,Orry-la-Ville,6704,06-autres communes et unités urbaines,1,186,44,162,6281,6246,0.6,De 5 à 10 000 entrées,,NON,NON,,FIXE,NON,C,73,57,0,45.8,19.2,30.1,4.9,25,26.8,26.0,49.130553,2.511848
2,299572,CINEMA JACQUES TATI,ILE-DE-FRANCE,14 AVENUE SAINT LAURENT,91471,Orsay,15890,91,00851,Paris,10947378,03-Grande couronne,3,339,53,3728,65349,65105,0.4,De 50 à 80 000 entrées,,OUI,C,RDJPPR,FIXE,NON,B,390,236,70,59.1,17.0,17.6,6.3,308,78.7,74.1,48.698781,2.189727
4,299685,LE PIXEL,NOUVELLE AQUITAINE,20 AVENUE DE LA MOUTETE,64430,Orthez,11106,64,64301,Orthez,13426,06-autres communes et unités urbaines,2,299,49,1869,49282,39766,23.9,De 40 à 50 000 entrées,,OUI,E,RDJPPR,FIXE,NON,C,255,182,28,49.2,34.8,12.5,3.4,171,45.8,30.7,43.487215,-0.777436
7,300171,LE PUIGMAL,OCCITANIE,1 PLACE SAINT PIERRE,66130,Osséja,1441,66,00000,Zone rurale,14183345,06-autres communes et unités urbaines,1,216,53,376,13033,12640,3.1,De 10 à 20 000 entrées,,OUI,E,,FIXE,NON,R,179,146,2,52.8,27.8,16.9,2.5,82,36.8,29.2,42.4151068,1.9811399999999821
3,300801,MICHEL CABIEU,NORMANDIE,5 AVENUE MICHEL CABIEU,14488,Ouistreham,9558,14,14211,Ouistreham,9558,06-autres communes et unités urbaines,2,453,53,2114,62502,34904,79.1,De 50 à 80 000 entrées,,OUI,E,JPPR,FIXE,NON,I,326,267,40,64.3,20.8,13.1,1.7,206,51.4,29.4,49.276964,-0.256313
6,301624,JEAN RENOIR,AUVERGNE / RHONE-ALPES,PLACE GEORGES POMPIDOU,01283,Oyonnax,22724,01,01402,Oyonnax,32218,05-Unités urbaines de 20 000 à 100 000 hbts,2,164,49,1356,18234,15785,15.5,De 10 à 20 000 entrées,,OUI,D,JP,FIXE,NON,C,253,178,41,69.4,11.7,16.0,3.0,201,81.5,71.3,46.255796,5.651795
6,301633,ATMOSPHERE,AUVERGNE / RHONE-ALPES,PARC JEANTET,01283,Oyonnax,22724,01,01402,Oyonnax,32218,05-Unités urbaines de 20 000 à 100 000 hbts,3,479,53,2474,52458,50355,4.2,De 50 à 80 000 entrées,,NON,NON,,FIXE,NON,C,179,137,95,37.4,47.6,12.6,2.4,47,12.2,8.6,46.258908,5.655149
2,301781,LE PIERRE BRASSEUR,ILE-DE-FRANCE,103 AV DU GENERAL DE GAULLE,77350,Ozoir-la-Ferrière,20921,77,00851,Paris,10947378,03-Grande couronne,1,171,49,447,10074,9360,7.6,De 10 à 20 000 entrées,,NON,NON,,FIXE,NON,B,118,93,0,57.6,21.6,16.7,4.2,47,36.8,35.9,48.762604,2.664715
3,302312,CINE BREIZ,BRETAGNE,RUE HENRY DUNANT,22162,Paimpol,7471,22,22303,Paimpol,18213,06-autres communes et unités urbaines,1,196,53,601,36705,35718,2.8,De 30 à 40 000 entrées,,OUI,E,,FIXE,NON,C,260,217,3,68.5,18.6,10.3,2.5,153,45.0,40.2,48.780228,-3.05216
3,302453,REX,BRETAGNE,PASSAGE DE L HOTEL DE VILLE,56152,Le Palais,2589,56,56106,Le Palais,2589,06-autres communes et unités urbaines,1,234,53,786,31310,28606,9.5,De 30 à 40 000 entrées,,OUI,E,JPPR,FIXE,NON,I,274,219,10,60.2,23.5,11.5,4.8,192,53.3,43.5,47.347212,-3.157897
2,302485,CINEPAL,ILE-DE-FRANCE,AVENUE DU 8 MAI 1945,91477,Palaiseau,35056,91,00851,Paris,10947378,03-Grande couronne,4,545,53,5469,139255,138276,0.7,De 100 à 150 000 entrées,,OUI,C,JP,FIXE,NON,B,260,151,78,44.2,37.9,14.4,3.4,165,41.1,28.9,48.71031,2.243459
7,302596,LE NAUTILUS,OCCITANIE,PLACE RAIMU,34192,Palavas-les-Flots,5785,34,34205,Palavas-les-Flots,5785,06-autres communes et unités urbaines,1,212,47,296,9316,5255,77.3,De 5 à 10 000 entrées,,NON,NON,,FIXE,NON,I,84,60,1,77.1,8.0,8.6,6.4,31,31.1,32.2,43.527952,3.931577
4,302933,REX,OCCITANIE,19 RUE TAILLANCIER,09225,Pamiers,16421,09,09401,Pamiers,30450,05-Unités urbaines de 20 000 à 100 000 hbts,2,275,52,2268,48952,43166,13.4,De 40 à 50 000 entrées,,OUI,D,,FIXE,NON,C,215,158,65,44.8,40.3,12.9,1.9,112,23.7,16.1,43.116608,1.612993
6,303122,BEAUSEJOUR,AUVERGNE / RHONE-ALPES,13 BLD J.L. BONNASSIEUX,42165,Panissières,2964,42,42103,Panissières,2964,06-autres communes et unités urbaines,1,148,47,316,10289,8711,18.1,De 10 à 20 000 entrées,,OUI,E,,FIXE,NON,I,143,115,0,74.1,14.1,11.0,0.8,66,40.8,33.5,45.792194,4.341577
2,303281,CINE 104,ILE-DE-FRANCE,104 AV JEAN LOLIVE,93055,Pantin,60597,93,00851,Paris,10947378,02-Petite Couronne,3,457,47,3106,89938,87302,3.0,De 80 à 100 000 entrées,,OUI,C,RDJPPR,FIXE,NON,B,302,179,75,58.7,20.1,15.0,6.2,245,88.2,84.4,48.89218,2.408907
2,303284,CENTRE CULTUEL NELSON MANDELA,ILE-DE-FRANCE,11 AVENUE AIME CESAIRE,93055,Pantin,60597,93,00851,Paris,10947378,02-Petite Couronne,1,117,48,190,1563,285,448.4,Moins de 2000 entrées,,NON,NON,,FIXE,NON,B,67,54,0,25.5,49.1,17.3,8.1,22,29.7,21.0,48.91392,2.412093
2,303445,CINEMA L'AVANT-SCENE,ILE-DE-FRANCE,"1, RUE ALSACE-LORRAINE",91479,Paray-Vieille-Poste,7885,91,00851,Paris,10947378,03-Grande couronne,1,314,49,185,5109,5369,-4.8,De 5 à 10 000 entrées,,NON,NON,,FIXE,NON,B,134,113,4,48.9,19.2,30.2,1.7,69,49.1,33.5,48.712693,2.363281
6,303475,Cinéma L'Empire,BOURGOGNE / FRANCHE-COMTE,49 AVENUE CHARLES DE GAULLE,71342,PARAY-LE-MONIAL,9612,71,71207,Paray-le-Monial,10279,06-autres communes et unités urbaines,3,513,53,5445,74668,67390,10.8,De 50 à 80 000 entrées,,OUI,E,JPPR,FIXE,NON,I,366,259,134,50.5,33.1,14.5,1.9,177,25.6,13.8,46.449057,4.116424
4,303803,CIRCUIT DES PINS,NOUVELLE AQUITAINE,11 AVENUE LEOPOLD DARMUZEY,40217,Parentis-en-Born,7123,40,40205,Parentis-en-Born,7123,06-autres communes et unités urbaines,1,,23,41,2831,4063,-30.3,De 2 à 5 000 entrées,,NON,NON,,ITINERANT,NON,I,28,24,0,24.2,59.1,12.4,4.3,1,2.4,0.9,44.349894,-1.064305
4,304442,CINEMA LE FOYER,NOUVELLE AQUITAINE,RUE DENFERT ROCHEREAU,79202,Parthenay,10494,79,79303,Parthenay,18454,06-autres communes et unités urbaines,2,356,53,2235,49156,38352,28.2,De 40 à 50 000 entrées,,OUI,E,JPPR,FIXE,NON,C,315,217,21,56.6,29.2,10.4,3.8,190,40.6,29.8,46.644644,-0.244668
4,305031,CGR SAINT LOUIS,NOUVELLE AQUITAINE,11 RUE DU MARECHAL JOFFRE,64445,Pau,77061,64,64701,Pau,207171,04-Unités urbaines de 100 000 hbts ou plus,7,1148,53,10511,66147,62543,5.8,De 50 à 80 000 entrées,CGR,NON,NON,,FIXE,NON,C,301,216,178,49.5,31.2,16.2,3.1,180,46.3,31.3,43.295774,-0.370121
4,305041,MEGA CGR,NOUVELLE AQUITAINE,PLACE DU 7EME ART,64445,Pau,77061,64,64701,Pau,207171,04-Unités urbaines de 100 000 hbts ou plus,12,2474,53,23410,328635,324891,1.2,De 300 à 450 000 entrées,CGR,NON,NON,,FIXE,OUI,C,281,190,184,41.1,41.7,15.0,2.3,53,12.2,6.8,43.302981,-0.369831
4,305056,CINEMA LE MELIES,NOUVELLE AQUITAINE,PLACE DU FOIRAIL,64445,Pau,77061,64,64701,Pau,207171,04-Unités urbaines de 100 000 hbts ou plus,3,500,53,4939,123994,122507,1.2,De 100 à 150 000 entrées,,OUI,B,RDJPPR,FIXE,NON,C,392,219,147,59.6,12.0,17.5,10.9,345,95.1,94.2,43.303087,-0.369939
4,305101,EDEN,NOUVELLE AQUITAINE,QUAI ANTOINE FERCHAUD,33314,Pauillac,5164,33,33126,Pauillac,5164,06-autres communes et unités urbaines,1,283,53,597,17390,17353,0.2,De 10 à 20 000 entrées,,OUI,E,JP,FIXE,NON,I,212,169,1,63.0,19.6,13.0,4.4,111,43.2,39.3,45.201428,-0.746674
2,305402,ESPACE DES ARTS,ILE-DE-FRANCE,PLACE CHARLES DE GAULLE,93057,Les Pavillons-sous-Bois,24003,93,00851,Paris,10947378,02-Petite Couronne,1,329,51,1222,47721,45175,5.6,De 40 à 50 000 entrées,,OUI,C,JP,FIXE,NON,B,269,208,2,51.8,23.4,19.7,5.1,144,46.7,42.5,48.903037,2.507379
6,305635,"Cinéma ""Le Grand Rex""",AUVERGNE / RHONE-ALPES,35 RUE DU PORT VIEUX,38298,Le Péage-de-Roussillon,6499,38,00559,Vienne,98266,05-Unités urbaines de 20 000 à 100 000 hbts,5,724,53,6630,128288,9008,1324.2,De 100 à 150 000 entrées,,OUI,D,JP,FIXE,NON,B,313,228,110,45.0,38.5,13.6,2.9,155,26.4,15.2,45.374675,4.792742
6,306243,CINÉPILAT,AUVERGNE / RHONE-ALPES,RUE DES TROIS SAPINS,42168,Pélussin,3829,42,42203,Pélussin,8449,06-autres communes et unités urbaines,1,164,48,706,25877,24899,3.9,De 20 à 30 000 entrées,,OUI,E,JPPR,FIXE,NON,C,240,163,0,67.4,18.2,11.9,2.6,145,50.6,41.8,45.418565,4.675401
3,306414,ECKMUHL,BRETAGNE,RUE DU PORT,29158,Penmarch,5241,29,29401,Penmarch,23161,05-Unités urbaines de 20 000 à 100 000 hbts,1,178,12,209,6773,33082,-79.5,De 5 à 10 000 entrées,,OUI,D,RDJPPR,FIXE,NON,C,93,52,0,66.4,10.7,18.7,4.2,76,79.5,83.8,47.799654,-4.356964
7,306521, PATHE,PROVENCE-ALPES-COTE D'AZUR,CHEMIN DES  PENNES AUX PINS,13071,Les Pennes-Mirabeau,22174,13,00759,Marseille-Aix-en-Provence,1635844,04-Unités urbaines de 100 000 hbts ou plus,16,3507,53,28314,"1,103,405","1,198,400",-7.9,"De 1 à 1,5 million d'entrées",CINEMAS PATHE,NON,NON,,FIXE,OUI,B,362,231,221,29.9,51.1,16.5,2.5,93,15.6,7.5,43.413496,5.356466
4,307135,CGR PERIGUEUX,NOUVELLE AQUITAINE,PLACE FRANCHEVILLE,24322,Périgueux,30823,24,24501,Périgueux,67711,05-Unités urbaines de 20 000 à 100 000 hbts,10,1802,53,19215,305243,306965,-0.6,De 300 à 450 000 entrées,CGR,OUI,D,RDJPPR,FIXE,OUI,C,586,364,179,45.1,36.6,15.9,2.3,369,26.3,19.2,45.182579,0.718006
3,307361,PICARDY,HAUTS DE FRANCE,9 RUE ST SAUVEUR,80620,Péronne,7628,80,80209,Péronne,9451,06-autres communes et unités urbaines,2,210,50,1149,24865,24970,-0.4,De 20 à 30 000 entrées,,NON,NON,,FIXE,NON,C,160,135,19,52.1,37.9,9.3,0.7,45,13.4,13.6,49.930788,2.936858
7,307502,CASTILLET 1,OCCITANIE,1 BOULEVARD WILSON,66136,Perpignan,119447,66,66701,Perpignan,205745,04-Unités urbaines de 100 000 hbts ou plus,7,626,53,10679,153674,154189,-0.3,De 150 à 200 000 entrées,,OUI,A,RDJPPR,FIXE,NON,C,549,350,250,58.3,17.8,17.6,6.3,428,81.9,77.6,42.701362,2.894282
7,307543,CINEMOVIDA MEGA CASTILLET,OCCITANIE,ZAC MAS BALANDE,66136,Perpignan,119447,66,66701,Perpignan,205745,04-Unités urbaines de 100 000 hbts ou plus,12,2336,53,20397,569780,568281,0.3,De 450 à 700 000 entrées,,NON,NON,,FIXE,OUI,C,290,206,200,37.7,44.0,16.3,2.0,47,8.1,4.9,42.663168,2.880281
2,307692,CENTRE DES BORDS DE MARNE,ILE-DE-FRANCE,2 RUE DE LA PRAIRIE,94058,Le Perreux-sur-Marne,33981,94,00851,Paris,10947378,02-Petite Couronne,1,198,48,1113,49363,47419,4.1,De 40 à 50 000 entrées,,OUI,C,,FIXE,NON,B,219,156,36,62.0,17.5,17.1,3.4,155,67.3,59.2,48.84694,2.509968
3,307943,LES BALADINS,BRETAGNE,27 BOULEVARD THALASSA,22168,Perros-Guirec,7342,22,22403,Lannion,49285,05-Unités urbaines de 20 000 à 100 000 hbts,2,437,53,2206,45070,42665,5.6,De 40 à 50 000 entrées,,OUI,D,,FIXE,NON,B,179,145,60,77.1,8.5,10.5,3.9,118,58.7,50.1,48.814855,-3.457451
7,308231,LE LUBERON,PROVENCE-ALPES-COTE D'AZUR,31 RUE GIRAUD,84089,Pertuis,20767,84,84401,Pertuis,20767,05-Unités urbaines de 20 000 à 100 000 hbts,3,363,53,4614,82474,75665,9.0,De 80 à 100 000 entrées,,OUI,E,JPPR,FIXE,NON,I,252,182,118,45.0,41.3,12.2,1.4,139,31.4,19.1,43.692404,5.499464
4,308361,J.EUSTACHE,NOUVELLE AQUITAINE,1 RUE DES POILUS,33318,Pessac,66606,33,33701,Bordeaux,1008323,04-Unités urbaines de 100 000 hbts ou plus,5,767,53,7153,222599,212238,4.9,De 200 à 300 000 entrées,,OUI,C,RDJPPR,FIXE,NON,B,391,172,111,59.4,19.3,16.7,4.6,318,73.2,67.9,44.80514,-0.632009
4,309331,LE CLUB,NOUVELLE AQUITAINE,PLACE DU CHAMP DE FOIRE,87117,Peyrat-le-Château,1044,87,00000,Zone rurale,14183345,06-autres communes et unités urbaines,1,200,52,297,4859,4027,20.7,De 2 à 5 000 entrées,,NON,NON,,FIXE,NON,R,268,191,0,53.5,21.8,17.9,6.8,178,62.8,53.7,45.813639,1.772698
4,309443,LA LUTZ,NOUVELLE AQUITAINE,146 PLACE ARISTIDE BRIAND,40224,Peyrehorade,3821,40,40208,Peyrehorade,7969,06-autres communes et unités urbaines,1,199,53,857,24181,22243,8.7,De 20 à 30 000 entrées,,OUI,E,JPPR,FIXE,NON,C,325,231,8,50.8,34.3,11.8,3.1,191,37.3,22.4,43.545174,-1.102823
7,309891,MOLIERE,OCCITANIE,1 PLACE LEDRU ROLLIN,34199,Pézenas,8110,34,34213,Pézenas,8110,06-autres communes et unités urbaines,1,219,40,426,10603,10960,-3.3,De 10 à 20 000 entrées,,OUI,E,,FIXE,NON,C,163,116,0,64.3,15.3,16.1,4.3,109,61.6,62.2,43.460841,3.42083
8,310106,LE CLUB,GRAND EST,LOBAU,57540,Phalsbourg,4939,57,57204,Phalsbourg,5986,06-autres communes et unités urbaines,1,160,49,203,5054,4346,16.3,De 5 à 10 000 entrées,,NON,NON,,FIXE,NON,C,109,80,3,62.9,12.4,19.5,5.3,78,74.6,68.2,48.768553,7.258661
4,310180,MEGARAMA PIAN MEDOC,NOUVELLE AQUITAINE,ROUTE DE PAUILLAC,33322,Le Pian-Médoc,7138,33,33701,Bordeaux,1008323,04-Unités urbaines de 100 000 hbts ou plus,6,1079,53,9889,223364,218491,2.2,De 200 à 300 000 entrées,MEGARAMA,NON,NON,,FIXE,NON,B,158,125,117,37.1,46.7,15.2,1.0,12,4.2,2.5,44.952219,-0.629792
6,310542,MAISON DU PEUPLE,AUVERGNE / RHONE-ALPES,PLACE JEAN JAURES,69152,Pierre-Bénite,10555,69,00760,Lyon,1714833,04-Unités urbaines de 100 000 hbts ou plus,1,88,47,718,12129,11351,6.9,De 10 à 20 000 entrées,,OUI,C,JP,FIXE,NON,B,239,176,0,61.0,16.9,16.5,5.6,167,67.7,67.7,45.703741,4.823295
7,310645,FOYER JEUNESSE ET CULTURE,PROVENCE-ALPES-COTE D'AZUR,FOYER JEUNESSE,83091,Pierrefeu-du-Var,6188,83,83205,Pierrefeu-du-Var,6188,06-autres communes et unités urbaines,1,,51,331,5677,9837,-42.3,De 5 à 10 000 entrées,,OUI,E,,ITINERANT,NON,I,105,81,5,58.1,21.9,18.5,1.4,48,37.8,35.4,43.22419,6.144814
